"","Poke.x","Poke.y","weight"
"9187","Iron_Leaves","Toxtricity",1
"9188","Iron_Leaves","Volbeat",1
"9189","Iron_Leaves","Zamazenta-Crowned",1
"9190","Iron_Moth","Avalugg",1
"9191","Iron_Moth","Blastoise-Mega",1
"9192","Iron_Moth","Brambleghast",1
"9193","Iron_Moth","Chimecho",1
"9194","Iron_Moth","Dragapult",2
"9195","Iron_Moth","Druddigon",1
"9196","Iron_Moth","Duraludon",1
"9197","Iron_Moth","Empoleon",1
"9198","Iron_Moth","Ferrothorn",1
"9199","Iron_Moth","Gallade-Mega",1
"9200","Iron_Moth","Grimmsnarl",1
"9201","Iron_Moth","Hitmonchan",1
"9202","Iron_Moth","Hoopa-Unbound",1
"9203","Iron_Moth","Iron_Leaves",1
"9204","Iron_Moth","Jirachi",1
"9205","Iron_Moth","Landorus",2
"9206","Iron_Moth","Lopunny-Mega",1
"9207","Iron_Moth","Manectric-Mega",1
"9208","Iron_Moth","Meowscarada",1
"9209","Iron_Moth","Naclstack",1
"9210","Iron_Moth","Orthworm",1
"9211","Iron_Moth","Primarina",1
"9212","Iron_Moth","Probopass",1
"9213","Iron_Moth","Seaking",1
"9214","Iron_Moth","Spectrier",1
"9215","Iron_Moth","Spidops",1
"9216","Iron_Moth","Staraptor",1
"9217","Iron_Moth","Tapu_Bulu",1
"9218","Iron_Moth","Tapu_Fini",1
"9219","Iron_Moth","Tapu_Koko",1
"9220","Iron_Moth","Terapagos",1
"9221","Iron_Moth","Ting-Lu",2
"9222","Iron_Moth","Vigoroth",1
"9223","Iron_Moth","Vikavolt",2
"9224","Iron_Moth","Xurkitree",1
"9225","Iron_Thorns","Chien-Pao",1
"9226","Iron_Thorns","Clefable",1
"9227","Iron_Thorns","Duraludon",1
"9228","Iron_Thorns","Iron_Leaves",1
"9229","Iron_Thorns","Kangaskhan-Mega",1
"9230","Iron_Thorns","Moltres",1
"9231","Iron_Thorns","Swampert",1
"9232","Iron_Thorns","Volbeat",1
"9233","Iron_Thorns","Zamazenta-Crowned",1
"9234","Iron_Treads","Aegislash",1
"9235","Iron_Treads","Alomomola",1
"9236","Iron_Treads","Arbok",1
"9237","Iron_Treads","Avalugg",1
"9238","Iron_Treads","Bastiodon",2
"9239","Iron_Treads","Baxcalibur",2
"9240","Iron_Treads","Blastoise-Mega",1
"9241","Iron_Treads","Bombirdier",1
"9242","Iron_Treads","Brambleghast",1
"9243","Iron_Treads","Breloom",1
"9244","Iron_Treads","Clefable",1
"9245","Iron_Treads","Cloyster",1
"9246","Iron_Treads","Cyclizar",1
"9247","Iron_Treads","Deoxys-Defense",1
"9248","Iron_Treads","Dodrio",1
"9249","Iron_Treads","Eelektross",1
"9250","Iron_Treads","Fezandipiti",1
"9251","Iron_Treads","Garganacl",1
"9252","Iron_Treads","Gengar",1
"9253","Iron_Treads","Glimmora",1
"9254","Iron_Treads","Gouging_Fire",1
"9255","Iron_Treads","Greninja",1
"9256","Iron_Treads","Gurdurr",1
"9257","Iron_Treads","Hydrapple",1
"9258","Iron_Treads","Illumise",1
"9259","Iron_Treads","Iron_Valiant",1
"9260","Iron_Treads","Latias",1
"9261","Iron_Treads","Lopunny-Mega",1
"9262","Iron_Treads","Meowscarada",1
"9263","Iron_Treads","Moltres",1
"9264","Iron_Treads","Muk",1
"9265","Iron_Treads","Ninetales-Alola",1
"9266","Iron_Treads","Oricorio",1
"9267","Iron_Treads","Palafin",1
"9268","Iron_Treads","Pidgeot-Mega",1
"9269","Iron_Treads","Primarina",1
"9270","Iron_Treads","Primeape",1
"9271","Iron_Treads","Rapidash",1
"9272","Iron_Treads","Roserade",1
"9273","Iron_Treads","Rotom-Heat",1
"9274","Iron_Treads","Sableye-Mega",1
"9275","Iron_Treads","Samurott-Hisui",1
"9276","Iron_Treads","Scream_Tail",2
"9277","Iron_Treads","Slowking",1
"9278","Iron_Treads","Slowking-Galar",1
"9279","Iron_Treads","Smeargle",1
"9280","Iron_Treads","Spidops",1
"9281","Iron_Treads","Swellow",1
"9282","Iron_Treads","Tangrowth",1
"9283","Iron_Treads","Tauros-Paldea",1
"9284","Iron_Treads","Thundurus",1
"9285","Iron_Treads","Thundurus-Therian",1
"9286","Iron_Treads","Urshifu",1
"9287","Iron_Treads","Zeraora",1
"9288","Iron_Treads","Zoroark-Hisui",1
"9289","Iron_Valiant","Amoonguss",1
"9290","Iron_Valiant","Arboliva",1
"9291","Iron_Valiant","Arcanine-Hisui",1
"9292","Iron_Valiant","Armaldo",2
"9293","Iron_Valiant","Armarouge",1
"9294","Iron_Valiant","Audino-Mega",1
"9295","Iron_Valiant","Banette-Mega",1
"9296","Iron_Valiant","Basculin",1
"9297","Iron_Valiant","Bastiodon",1
"9298","Iron_Valiant","Blissey",1
"9299","Iron_Valiant","Braviary-Hisui",1
"9300","Iron_Valiant","Clodsire",1
"9301","Iron_Valiant","Corviknight",1
"9302","Iron_Valiant","Cryogonal",1
"9303","Iron_Valiant","Deoxys-Defense",1
"9304","Iron_Valiant","Dipplin",1
"9305","Iron_Valiant","Druddigon",1
"9306","Iron_Valiant","Empoleon",1
"9307","Iron_Valiant","Gliscor",1
"9308","Iron_Valiant","Golurk",1
"9309","Iron_Valiant","Goodra-Hisui",1
"9310","Iron_Valiant","Gouging_Fire",1
"9311","Iron_Valiant","Gyarados-Mega",1
"9312","Iron_Valiant","Heatran",1
"9313","Iron_Valiant","Houndstone",1
"9314","Iron_Valiant","Illumise",1
"9315","Iron_Valiant","Iron_Treads",1
"9316","Iron_Valiant","Kingambit",1
"9317","Iron_Valiant","Latios",1
"9318","Iron_Valiant","Magmortar",1
"9319","Iron_Valiant","Mamoswine",1
"9320","Iron_Valiant","Masquerain",1
"9321","Iron_Valiant","Mew",1
"9322","Iron_Valiant","Moltres",2
"9323","Iron_Valiant","Munkidori",1
"9324","Iron_Valiant","Oricorio",1
"9325","Iron_Valiant","Pecharunt",1
"9326","Iron_Valiant","Pincurchin",1
"9327","Iron_Valiant","Quagsire",1
"9328","Iron_Valiant","Qwilfish-Hisui",1
"9329","Iron_Valiant","Raging_Bolt",1
"9330","Iron_Valiant","Rapidash",1
"9331","Iron_Valiant","Regieleki",1
"9332","Iron_Valiant","Roserade",1
"9333","Iron_Valiant","Rotom-Wash",1
"9334","Iron_Valiant","Salamence",1
"9335","Iron_Valiant","Samurott-Hisui",2
"9336","Iron_Valiant","Sandy_Shocks",1
"9337","Iron_Valiant","Scizor-Mega",2
"9338","Iron_Valiant","Shaymin",1
"9339","Iron_Valiant","Silvally",1
"9340","Iron_Valiant","Sinistcha",1
"9341","Iron_Valiant","Slowking",1
"9342","Iron_Valiant","Snorlax",1
"9343","Iron_Valiant","Swellow",1
"9344","Iron_Valiant","Tapu_Bulu",1
"9345","Iron_Valiant","Thundurus-Therian",2
"9346","Iron_Valiant","Ting-Lu",1
"9347","Iron_Valiant","Tyranitar",1
"9348","Iron_Valiant","Veluza",1
"9349","Iron_Valiant","Vikavolt",1
"9350","Iron_Valiant","Weezing",1
"9351","Jellicent","Absol-Mega",1
"9352","Jellicent","Aggron-Mega",1
"9353","Jellicent","Breloom",1
"9354","Jellicent","Buzzwole",1
"9355","Jellicent","Chansey",1
"9356","Jellicent","Cloyster",1
"9357","Jellicent","Comfey",1
"9358","Jellicent","Crobat",1
"9359","Jellicent","Darmanitan",1
"9360","Jellicent","Darmanitan-Galar",1
"9361","Jellicent","Deoxys-Defense",1
"9362","Jellicent","Donphan",1
"9363","Jellicent","Electrode",1
"9364","Jellicent","Excadrill",1
"9365","Jellicent","Grafaiai",1
"9366","Jellicent","Hydreigon",1
"9367","Jellicent","Infernape",1
"9368","Jellicent","Latias-Mega",1
"9369","Jellicent","Muk-Alola",1
"9370","Jellicent","Noivern",1
"9371","Jellicent","Raging_Bolt",1
"9372","Jellicent","Reuniclus",1
"9373","Jellicent","Rhydon",1
"9374","Jellicent","Rotom-Heat",1
"9375","Jellicent","Shaymin",1
"9376","Jellicent","Skarmory",1
"9377","Jellicent","Sylveon",1
"9378","Jellicent","Tornadus-Therian",1
"9379","Jellicent","Tropius",1
"9380","Jellicent","Whimsicott",1
"9381","Jirachi","Ambipom",1
"9382","Jirachi","Amoonguss",2
"9383","Jirachi","Arcanine",1
"9384","Jirachi","Arcanine-Hisui",1
"9385","Jirachi","Aromatisse",1
"9386","Jirachi","Audino-Mega",1
"9387","Jirachi","Banette-Mega",1
"9388","Jirachi","Barraskewda",1
"9389","Jirachi","Bellibolt",1
"9390","Jirachi","Blastoise-Mega",2
"9391","Jirachi","Buzzwole",1
"9392","Jirachi","Chatot",1
"9393","Jirachi","Chien-Pao",2
"9394","Jirachi","Chimecho",1
"9395","Jirachi","Cradily",1
"9396","Jirachi","Cryogonal",1
"9397","Jirachi","Darmanitan",1
"9398","Jirachi","Diancie-Mega",1
"9399","Jirachi","Donphan",2
"9400","Jirachi","Dragapult",1
"9401","Jirachi","Drednaw",1
"9402","Jirachi","Emolga",1
"9403","Jirachi","Empoleon",1
"9404","Jirachi","Enamorus-Therian",1
"9405","Jirachi","Exploud",1
"9406","Jirachi","Florges",1
"9407","Jirachi","Gallade-Mega",1
"9408","Jirachi","Gengar",1
"9409","Jirachi","Gliscor",1
"9410","Jirachi","Golbat",1
"9411","Jirachi","Goodra",1
"9412","Jirachi","Great_Tusk",1
"9413","Jirachi","Haxorus",2
"9414","Jirachi","Heracross",1
"9415","Jirachi","Hoopa-Unbound",1
"9416","Jirachi","Hydreigon",1
"9417","Jirachi","Incineroar",2
"9418","Jirachi","Infernape",1
"9419","Jirachi","Iron_Moth",1
"9420","Jirachi","Jolteon",2
"9421","Jirachi","Kartana",1
"9422","Jirachi","Keldeo",1
"9423","Jirachi","Kingdra",1
"9424","Jirachi","Kricketune",1
"9425","Jirachi","Krookodile",1
"9426","Jirachi","Kyurem",1
"9427","Jirachi","Landorus",1
"9428","Jirachi","Landorus-Therian",1
"9429","Jirachi","Lickilicky",2
"9430","Jirachi","Liepard",1
"9431","Jirachi","Linoone",1
"9432","Jirachi","Lopunny-Mega",1
"9433","Jirachi","Lurantis",1
"9434","Jirachi","Magmar",1
"9435","Jirachi","Magneton",1
"9436","Jirachi","Malamar",1
"9437","Jirachi","Manaphy",1
"9438","Jirachi","Manectric-Mega",1
"9439","Jirachi","Meowscarada",1
"9440","Jirachi","Mismagius",2
"9441","Jirachi","Morgrem",1
"9442","Jirachi","Muk-Alola",1
"9443","Jirachi","Nidoking",1
"9444","Jirachi","Ninjask",1
"9445","Jirachi","Noivern",1
"9446","Jirachi","Obstagoon",1
"9447","Jirachi","Orbeetle",1
"9448","Jirachi","Pecharunt",1
"9449","Jirachi","Pelipper",1
"9450","Jirachi","Pidgeot-Mega",1
"9451","Jirachi","Piloswine",1
"9452","Jirachi","Primarina",3
"9453","Jirachi","Probopass",1
"9454","Jirachi","Qwilfish",1
"9455","Jirachi","Raging_Bolt",1
"9456","Jirachi","Rhydon",1
"9457","Jirachi","Roserade",1
"9458","Jirachi","Rotom-Fan",1
"9459","Jirachi","Rotom-Mow",1
"9460","Jirachi","Salazzle",1
"9461","Jirachi","Sandslash",1
"9462","Jirachi","Shuckle",2
"9463","Jirachi","Sneasler",1
"9464","Jirachi","Spectrier",1
"9465","Jirachi","Steelix-Mega",1
"9466","Jirachi","Suicune",1
"9467","Jirachi","Swellow",1
"9468","Jirachi","Tangrowth",1
"9469","Jirachi","Tapu_Lele",1
"9470","Jirachi","Terapagos",1
"9471","Jirachi","Terrakion",1
"9472","Jirachi","Thundurus-Therian",1
"9473","Jirachi","Ting-Lu",1
"9474","Jirachi","Togekiss",3
"9475","Jirachi","Tornadus-Therian",2
"9476","Jirachi","Toxapex",1
"9477","Jirachi","Tsareena",2
"9478","Jirachi","Typhlosion-Hisui",1
"9479","Jirachi","Vaporeon",1
"9480","Jirachi","Venusaur-Mega",1
"9481","Jirachi","Vikavolt",1
"9482","Jirachi","Volbeat",1
"9483","Jirachi","Volcarona",1
"9484","Jirachi","Walking_Wake",1
"9485","Jirachi","Weavile",1
"9486","Jirachi","Weezing",1
"9487","Jirachi","Wigglytuff",1
"9488","Jirachi","Zeraora",1
"9489","Jirachi","Zygarde",3
"9490","Jolteon","Alakazam-Mega",1
"9491","Jolteon","Alomomola",2
"9492","Jolteon","Ambipom",1
"9493","Jolteon","Amoonguss",1
"9494","Jolteon","Araquanid",1
"9495","Jolteon","Arboliva",1
"9496","Jolteon","Armaldo",1
"9497","Jolteon","Armarouge",1
"9498","Jolteon","Aromatisse",2
"9499","Jolteon","Bisharp",1
"9500","Jolteon","Blastoise-Mega",2
"9501","Jolteon","Bronzong",1
"9502","Jolteon","Buzzwole",1
"9503","Jolteon","Camerupt-Mega",1
"9504","Jolteon","Celesteela",1
"9505","Jolteon","Cetitan",1
"9506","Jolteon","Chesnaught",1
"9507","Jolteon","Cinccino",1
"9508","Jolteon","Cloyster",1
"9509","Jolteon","Cobalion",2
"9510","Jolteon","Cofagrigus",3
"9511","Jolteon","Conkeldurr",1
"9512","Jolteon","Crobat",1
"9513","Jolteon","Cryogonal",1
"9514","Jolteon","Decidueye",1
"9515","Jolteon","Diggersby",1
"9516","Jolteon","Dipplin",1
"9517","Jolteon","Donphan",1
"9518","Jolteon","Drapion",1
"9519","Jolteon","Emboar",1
"9520","Jolteon","Enamorus",1
"9521","Jolteon","Entei",1
"9522","Jolteon","Exeggutor-Alola",1
"9523","Jolteon","Feraligatr",1
"9524","Jolteon","Ferrothorn",1
"9525","Jolteon","Florges",1
"9526","Jolteon","Forretress",1
"9527","Jolteon","Gallade-Mega",1
"9528","Jolteon","Garchomp",1
"9529","Jolteon","Gastrodon",1
"9530","Jolteon","Gholdengo",1
"9531","Jolteon","Gourgeist",1
"9532","Jolteon","Great_Tusk",1
"9533","Jolteon","Grimmsnarl",1
"9534","Jolteon","Gurdurr",1
"9535","Jolteon","Hariyama",1
"9536","Jolteon","Haxorus",1
"9537","Jolteon","Hydreigon",2
"9538","Jolteon","Incineroar",2
"9539","Jolteon","Infernape",1
"9540","Jolteon","Iron_Bundle",2
"9541","Jolteon","Jirachi",2
"9542","Jolteon","Keldeo",1
"9543","Jolteon","Kleavor",1
"9544","Jolteon","Kricketune",1
"9545","Jolteon","Krookodile",1
"9546","Jolteon","Kyurem-Black",1
"9547","Jolteon","Landorus-Therian",2
"9548","Jolteon","Latias-Mega",1
"9549","Jolteon","Latios-Mega",1
"9550","Jolteon","Linoone",1
"9551","Jolteon","Lucario",1
"9552","Jolteon","Lurantis",1
"9553","Jolteon","Mabosstiff",1
"9554","Jolteon","Magmortar",1
"9555","Jolteon","Malamar",1
"9556","Jolteon","Mamoswine",1
"9557","Jolteon","Mandibuzz",1
"9558","Jolteon","Masquerain",1
"9559","Jolteon","Mawile-Mega",1
"9560","Jolteon","Melmetal",1
"9561","Jolteon","Mew",1
"9562","Jolteon","Mienshao",1
"9563","Jolteon","Milotic",1
"9564","Jolteon","Miltank",1
"9565","Jolteon","Mimikyu",1
"9566","Jolteon","Muk-Alola",1
"9567","Jolteon","Munkidori",1
"9568","Jolteon","Nidoking",2
"9569","Jolteon","Nidoqueen",1
"9570","Jolteon","Ninetales-Alola",3
"9571","Jolteon","Ogerpon",1
"9572","Jolteon","Pangoro",1
"9573","Jolteon","Pelipper",1
"9574","Jolteon","Persian-Alola",1
"9575","Jolteon","Pidgeot-Mega",1
"9576","Jolteon","Piloswine",1
"9577","Jolteon","Politoed",1
"9578","Jolteon","Reuniclus",2
"9579","Jolteon","Rhydon",2
"9580","Jolteon","Rhyperior",1
"9581","Jolteon","Roserade",2
"9582","Jolteon","Rotom-Wash",1
"9583","Jolteon","Scizor-Mega",3
"9584","Jolteon","Seaking",1
"9585","Jolteon","Silvally",1
"9586","Jolteon","Sliggoo-Hisui",2
"9587","Jolteon","Slowking",1
"9588","Jolteon","Slowking-Galar",1
"9589","Jolteon","Swampert-Mega",1
"9590","Jolteon","Sylveon",1
"9591","Jolteon","Tauros",1
"9592","Jolteon","Togekiss",2
"9593","Jolteon","Tornadus",1
"9594","Jolteon","Tornadus-Therian",4
"9595","Jolteon","Typhlosion",1
"9596","Jolteon","Ursaluna",1
"9597","Jolteon","Urshifu",1
"9598","Jolteon","Uxie",1
"9599","Jolteon","Victini",1
"9600","Jolteon","Volcarona",1
"9601","Jolteon","Whimsicott",1
"9602","Jolteon","Zoroark-Hisui",1
"9603","Jolteon","Zygarde",2
"9604","Jynx","Beedrill-Mega",1
"9605","Jynx","Chansey",1
"9606","Jynx","Dragonite",1
"9607","Jynx","Granbull",1
"9608","Jynx","Heliolisk",1
"9609","Jynx","Landorus",1
"9610","Jynx","Mantine",1
"9611","Jynx","Registeel",1
"9612","Jynx","Slowbro",1
"9613","Jynx","Tyranitar",1
"9614","Kangaskhan","Aegislash",1
"9615","Kangaskhan","Alakazam-Mega",1
"9616","Kangaskhan","Arcanine",1
"9617","Kangaskhan","Celesteela",1
"9618","Kangaskhan","Crustle",1
"9619","Kangaskhan","Decidueye",1
"9620","Kangaskhan","Diancie-Mega",1
"9621","Kangaskhan","Dragonite",1
"9622","Kangaskhan","Druddigon",1
"9623","Kangaskhan","Gallade-Mega",1
"9624","Kangaskhan","Garchomp",1
"9625","Kangaskhan","Greninja",1
"9626","Kangaskhan","Hitmontop",1
"9627","Kangaskhan","Incineroar",1
"9628","Kangaskhan","Infernape",1
"9629","Kangaskhan","Melmetal",1
"9630","Kangaskhan","Mesprit",1
"9631","Kangaskhan","Mudsdale",1
"9632","Kangaskhan","Primarina",1
"9633","Kangaskhan","Raikou",1
"9634","Kangaskhan","Reuniclus",1
"9635","Kangaskhan","Rotom",1
"9636","Kangaskhan","Sandy_Shocks",1
"9637","Kangaskhan","Scolipede",1
"9638","Kangaskhan","Shaymin",1
"9639","Kangaskhan","Sneasel",1
"9640","Kangaskhan","Suicune",1
"9641","Kangaskhan","Toxapex",1
"9642","Kangaskhan","Tsareena",1
"9643","Kangaskhan","Weezing-Galar",1
"9644","Kangaskhan-Mega","Chien-Pao",1
"9645","Kangaskhan-Mega","Clefable",1
"9646","Kangaskhan-Mega","Duraludon",1
"9647","Kangaskhan-Mega","Iron_Leaves",1
"9648","Kangaskhan-Mega","Iron_Thorns",1
"9649","Kangaskhan-Mega","Moltres",1
"9650","Kangaskhan-Mega","Swampert",1
"9651","Kangaskhan-Mega","Volbeat",1
"9652","Kangaskhan-Mega","Zamazenta-Crowned",1
"9653","Kartana","Altaria-Mega",1
"9654","Kartana","Ampharos",1
"9655","Kartana","Appletun",1
"9656","Kartana","Araquanid",1
"9657","Kartana","Arcanine",1
"9658","Kartana","Aromatisse",2
"9659","Kartana","Chansey",1
"9660","Kartana","Chatot",2
"9661","Kartana","Cryogonal",1
"9662","Kartana","Darmanitan",2
"9663","Kartana","Dudunsparce",1
"9664","Kartana","Emboar",1
"9665","Kartana","Emolga",1
"9666","Kartana","Empoleon",1
"9667","Kartana","Entei",1
"9668","Kartana","Exploud",1
"9669","Kartana","Garchomp",1
"9670","Kartana","Garganacl",1
"9671","Kartana","Gliscor",1
"9672","Kartana","Haunter",1
"9673","Kartana","Heracross",1
"9674","Kartana","Hoopa-Unbound",1
"9675","Kartana","Jirachi",1
"9676","Kartana","Kyurem-Black",1
"9677","Kartana","Landorus",1
"9678","Kartana","Machamp",1
"9679","Kartana","Malamar",1
"9680","Kartana","Medicham-Mega",1
"9681","Kartana","Mesprit",1
"9682","Kartana","Mienshao",1
"9683","Kartana","Mimikyu",1
"9684","Kartana","Mismagius",1
"9685","Kartana","Muk-Alola",1
"9686","Kartana","Nidoking",1
"9687","Kartana","Noivern",1
"9688","Kartana","Pidgeot-Mega",1
"9689","Kartana","Porygon-Z",1
"9690","Kartana","Porygon2",1
"9691","Kartana","Primarina",1
"9692","Kartana","Raikou",1
"9693","Kartana","Rhyperior",1
"9694","Kartana","Rotom",1
"9695","Kartana","Sableye-Mega",1
"9696","Kartana","Salazzle",1
"9697","Kartana","Sharpedo-Mega",1
"9698","Kartana","Silvally",1
"9699","Kartana","Slowbro",2
"9700","Kartana","Spiritomb",1
"9701","Kartana","Starmie",1
"9702","Kartana","Steelix-Mega",1
"9703","Kartana","Tornadus",1
"9704","Kartana","Tornadus-Therian",1
"9705","Kartana","Vanilluxe",1
"9706","Kartana","Zangoose",1
"9707","Kartana","Zeraora",1
"9708","Kartana","Zygarde-10",1
"9709","Kecleon","Absol-Mega",1
"9710","Kecleon","Blastoise",1
"9711","Kecleon","Dhelmise",2
"9712","Kecleon","Gourgeist",1
"9713","Kecleon","Granbull",1
"9714","Kecleon","Infernape",1
"9715","Kecleon","Landorus",1
"9716","Kecleon","Latios",1
"9717","Kecleon","Latios-Mega",1
"9718","Kecleon","Lycanroc-Dusk",1
"9719","Kecleon","Magneton",1
"9720","Kecleon","Mew",1
"9721","Kecleon","Nidoqueen",1
"9722","Kecleon","Primeape",1
"9723","Kecleon","Raichu",1
"9724","Kecleon","Ribombee",1
"9725","Kecleon","Skarmory",1
"9726","Kecleon","Slowbro",1
"9727","Kecleon","Sneasel",1
"9728","Kecleon","Steelix-Mega",1
"9729","Kecleon","Terrakion",1
"9730","Kecleon","Vaporeon",1
"9731","Kecleon","Victini",2
"9732","Kecleon","Weezing-Galar",1
"9733","Kecleon","Yanmega",1
"9734","Kecleon","Zapdos",2
"9735","Kecleon","Zygarde",1
"9736","Keldeo","Alakazam",1
"9737","Keldeo","Amoonguss",2
"9738","Keldeo","Baxcalibur",1
"9739","Keldeo","Doublade",2
"9740","Keldeo","Excadrill",1
"9741","Keldeo","Gallade-Mega",1
"9742","Keldeo","Garganacl",1
"9743","Keldeo","Gastrodon",1
"9744","Keldeo","Gligar",1
"9745","Keldeo","Gliscor",1
"9746","Keldeo","Hitmontop",1
"9747","Keldeo","Incineroar",1
"9748","Keldeo","Jirachi",1
"9749","Keldeo","Jolteon",1
"9750","Keldeo","Kricketune",1
"9751","Keldeo","Kyurem",2
"9752","Keldeo","Lapras",1
"9753","Keldeo","Latios-Mega",1
"9754","Keldeo","Leavanny",1
"9755","Keldeo","Magmortar",1
"9756","Keldeo","Malamar",1
"9757","Keldeo","Mimikyu",1
"9758","Keldeo","Moltres",1
"9759","Keldeo","Ninjask",1
"9760","Keldeo","Persian-Alola",1
"9761","Keldeo","Raichu-Alola",1
"9762","Keldeo","Rhydon",1
"9763","Keldeo","Rotom-Heat",1
"9764","Keldeo","Rotom-Mow",1
"9765","Keldeo","Scizor-Mega",1
"9766","Keldeo","Serperior",1
"9767","Keldeo","Shaymin",1
"9768","Keldeo","Sliggoo-Hisui",1
"9769","Keldeo","Slowking-Galar",1
"9770","Keldeo","Snorlax",1
"9771","Keldeo","Sylveon",2
"9772","Keldeo","Talonflame",1
"9773","Keldeo","Tapu_Koko",1
"9774","Keldeo","Thwackey",1
"9775","Keldeo","Togekiss",1
"9776","Keldeo","Tyranitar-Mega",1
"9777","Keldeo","Uxie",1
"9778","Keldeo","Vikavolt",1
"9779","Keldeo","Weavile",1
"9780","Keldeo","Zygarde",1
"9781","Kilowattrel","Amoonguss",1
"9782","Kilowattrel","Arboliva",1
"9783","Kilowattrel","Bronzong",1
"9784","Kilowattrel","Clefable",1
"9785","Kilowattrel","Coalossal",1
"9786","Kilowattrel","Delphox",1
"9787","Kilowattrel","Frosmoth",1
"9788","Kilowattrel","Gholdengo",1
"9789","Kilowattrel","Goodra",1
"9790","Kilowattrel","Kyurem",1
"9791","Kilowattrel","Landorus",1
"9792","Kilowattrel","Lycanroc-Dusk",1
"9793","Kilowattrel","Mamoswine",1
"9794","Kilowattrel","Masquerain",1
"9795","Kilowattrel","Samurott-Hisui",1
"9796","Kilowattrel","Tauros-Paldea",1
"9797","Kilowattrel","Tentacruel",1
"9798","Kilowattrel","Tinkaton",1
"9799","Kilowattrel","Urshifu_Rapid_Strike",1
"9800","Kilowattrel","Wyrdeer",1
"9801","Kingambit","Annihilape",1
"9802","Kingambit","Ariados",1
"9803","Kingambit","Avalugg-Hisui",1
"9804","Kingambit","Banette-Mega",1
"9805","Kingambit","Camerupt-Mega",1
"9806","Kingambit","Cinderace",1
"9807","Kingambit","Cryogonal",1
"9808","Kingambit","Cyclizar",1
"9809","Kingambit","Deoxys-Defense",1
"9810","Kingambit","Dragapult",1
"9811","Kingambit","Eldegoss",1
"9812","Kingambit","Gardevoir-Mega",1
"9813","Kingambit","Gouging_Fire",1
"9814","Kingambit","Grafaiai",1
"9815","Kingambit","Heracross-Mega",1
"9816","Kingambit","Iron_Valiant",1
"9817","Kingambit","Landorus",1
"9818","Kingambit","Latios",1
"9819","Kingambit","Mew",1
"9820","Kingambit","Moltres",1
"9821","Kingambit","Oricorio",1
"9822","Kingambit","Quagsire",1
"9823","Kingambit","Quaquaval",1
"9824","Kingambit","Rotom",1
"9825","Kingambit","Sandy_Shocks",1
"9826","Kingambit","Shaymin",2
"9827","Kingambit","Snorlax",1
"9828","Kingambit","Tentacruel",1
"9829","Kingambit","Terapagos",1
"9830","Kingambit","Thundurus-Therian",1
"9831","Kingambit","Tinkaton",1
"9832","Kingambit","Togekiss",1
"9833","Kingambit","Tornadus-Therian",1
"9834","Kingambit","Tsareena",1
"9835","Kingambit","Vaporeon",1
"9836","Kingambit","Volbeat",1
"9837","Kingambit","Weezing",1
"9838","Kingdra","Barraskewda",1
"9839","Kingdra","Drednaw",1
"9840","Kingdra","Florges",1
"9841","Kingdra","Heracross",1
